country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Austria,AT,2021-W18,subnational,AT21,Kärnten,584,202929,560939,36176.66092,0.287785383,TESSy
Austria,AT,2021-W19,subnational,AT21,Kärnten,402,215533,560939,38423.60756,0.186514362,TESSy
Austria,AT,2021-W20,subnational,AT21,Kärnten,246,242846,560939,43292.76445,0.101298765,TESSy
Austria,AT,2021-W21,subnational,AT21,Kärnten,162,157042,560939,27996.27054,0.103157117,TESSy
Austria,AT,2021-W22,subnational,AT21,Kärnten,133,209942,560939,37426.88599,0.06335083,TESSy
Austria,AT,2021-W23,subnational,AT21,Kärnten,81,352170,560939,62782.22766,0.023000256,TESSy
Austria,AT,2021-W24,subnational,AT21,Kärnten,39,332357,560939,59250.11454,0.01173437,TESSy
Austria,AT,2021-W25,subnational,AT21,Kärnten,11,180238,560939,32131.47954,0.006103042,TESSy
Austria,AT,2021-W26,subnational,AT21,Kärnten,5,148122,560939,26406.07981,0.003375596,TESSy
Austria,AT,2021-W27,subnational,AT21,Kärnten,38,166118,560939,29614.27178,0.022875306,TESSy
Austria,AT,2021-W28,subnational,AT21,Kärnten,91,424094,560939,75604.29922,0.021457507,TESSy
Austria,AT,2021-W29,subnational,AT21,Kärnten,137,173592,560939,30946.68048,0.078920688,TESSy
Austria,AT,2021-W30,subnational,AT21,Kärnten,193,393538,560939,70157.00459,0.049042278,TESSy
Austria,AT,2021-W31,subnational,AT21,Kärnten,187,180231,560939,32130.23163,0.103755736,TESSy
Austria,AT,2021-W32,subnational,AT21,Kärnten,282,159983,560939,28520.56997,0.176268729,TESSy
Austria,AT,2021-W33,subnational,AT21,Kärnten,310,208596,560939,37186.9312,0.148612629,TESSy
Austria,AT,2021-W34,subnational,AT21,Kärnten,336,195858,560939,34916.09605,0.17155286,TESSy
Austria,AT,2021-W35,subnational,AT21,Kärnten,482,185495,560939,33068.65809,0.259845279,TESSy
Austria,AT,2021-W36,subnational,AT21,Kärnten,560,187068,560939,33349.08074,0.299356384,TESSy
Austria,AT,2021-W37,subnational,AT21,Kärnten,601,193887,560939,34564.72094,0.309974367,TESSy
Austria,AT,2021-W38,subnational,AT21,Kärnten,635,200904,560939,35815.6591,0.316071357,TESSy
Austria,AT,2021-W39,subnational,AT21,Kärnten,813,169932,560939,30294.20311,0.478426665,TESSy
Austria,AT,2021-W40,subnational,AT21,Kärnten,746,226345,560939,40351.08987,0.329585367,TESSy
Austria,AT,2021-W41,subnational,AT21,Kärnten,803,106506,560939,18987.09129,0.753948134,TESSy
Austria,AT,2021-W42,subnational,AT21,Kärnten,1438,326523,560939,58210.07275,0.440397767,TESSy
Austria,AT,2021-W43,subnational,AT21,Kärnten,2140,162608,560939,28988.5353,1.316048411,TESSy
Austria,AT,2021-W44,subnational,AT21,Kärnten,3489,142824,560939,25461.59208,2.442866745,TESSy
Austria,AT,2021-W45,subnational,AT21,Kärnten,5188,391631,560939,69817.03893,1.324716378,TESSy
Austria,AT,2021-W46,subnational,AT21,Kärnten,7967,284567,560939,50730.47158,2.799692164,TESSy
Austria,AT,2021-W47,subnational,AT21,Kärnten,8000,407545,560939,72654.06755,1.962973414,TESSy
Austria,AT,2021-W48,subnational,AT21,Kärnten,4522,292816,560939,52201.04147,1.544314518,TESSy
Austria,AT,2021-W49,subnational,AT21,Kärnten,2382,240250,560939,42829.96903,0.991467222,TESSy
Austria,AT,2020-W50,subnational,AT22,Steiermark,2687,14749,1243052,1186.515126,18.21818428,TESSy
Austria,AT,2020-W51,subnational,AT22,Steiermark,2145,16773,1243052,1349.340172,12.78840994,TESSy
Austria,AT,2020-W52,subnational,AT22,Steiermark,1763,12196,1243052,981.1335326,14.4555592,TESSy
Austria,AT,2020-W53,subnational,AT22,Steiermark,1935,12150,1243052,977.4329634,15.92592593,TESSy
Austria,AT,2021-W01,subnational,AT22,Steiermark,1977,13860,1243052,1114.997603,14.26406926,TESSy
Austria,AT,2021-W02,subnational,AT22,Steiermark,1405,48791,1243052,3925.097261,2.87962944,TESSy
Austria,AT,2021-W03,subnational,AT22,Steiermark,1346,71806,1243052,5776.58859,1.874495168,TESSy
Austria,AT,2021-W04,subnational,AT22,Steiermark,1449,91125,1243052,7330.747225,1.590123457,TESSy
Austria,AT,2021-W05,subnational,AT22,Steiermark,1429,108180,1243052,8702.773496,1.320946571,TESSy
Austria,AT,2021-W06,subnational,AT22,Steiermark,1552,271258,1243052,21821.93504,0.572149024,TESSy
Austria,AT,2021-W07,subnational,AT22,Steiermark,1911,181835,1243052,14628.10888,1.050952787,TESSy
Austria,AT,2021-W08,subnational,AT22,Steiermark,1956,193283,1243052,15549.06794,1.011987604,TESSy
Austria,AT,2021-W09,subnational,AT22,Steiermark,2093,238436,1243052,19181.49844,0.877803687,TESSy
Austria,AT,2021-W10,subnational,AT22,Steiermark,2284,250949,1243052,20188.13372,0.910145089,TESSy
Austria,AT,2021-W11,subnational,AT22,Steiermark,2378,274289,1243052,22065.77038,0.866968781,TESSy
Austria,AT,2021-W12,subnational,AT22,Steiermark,2511,237181,1243052,19080.53726,1.058685139,TESSy
Austria,AT,2021-W13,subnational,AT22,Steiermark,2223,236863,1243052,19054.95506,0.938517202,TESSy
Austria,AT,2021-W14,subnational,AT22,Steiermark,1999,244418,1243052,19662.73334,0.817861205,TESSy
Austria,AT,2021-W15,subnational,AT22,Steiermark,2024,223017,1243052,17941.08372,0.907554133,TESSy
Austria,AT,2021-W16,subnational,AT22,Steiermark,2333,252745,1243052,20332.61682,0.923064749,TESSy
Austria,AT,2021-W17,subnational,AT22,Steiermark,2051,234064,1243052,18829.78347,0.876256067,TESSy
Austria,AT,2021-W18,subnational,AT22,Steiermark,1704,522467,1243052,42030.98503,0.326145001,TESSy
Austria,AT,2021-W19,subnational,AT22,Steiermark,942,517290,1243052,41614.51009,0.182102882,TESSy
Austria,AT,2021-W20,subnational,AT22,Steiermark,615,809068,1243052,65087.22081,0.076013388,TESSy
Austria,AT,2021-W21,subnational,AT22,Steiermark,399,702146,1243052,56485.64984,0.056825788,TESSy
Austria,AT,2021-W22,subnational,AT22,Steiermark,286,725551,1243052,58368.51556,0.039418318,TESSy
Austria,AT,2021-W23,subnational,AT22,Steiermark,133,883632,1243052,71085.68266,0.015051515,TESSy
Austria,AT,2021-W24,subnational,AT22,Steiermark,54,840952,1243052,67652.19798,0.006421294,TESSy
Austria,AT,2021-W25,subnational,AT22,Steiermark,34,819147,1243052,65898.04771,0.004150659,TESSy
Austria,AT,2021-W26,subnational,AT22,Steiermark,35,759567,1243052,61105.00607,0.004607888,TESSy
Austria,AT,2021-W27,subnational,AT22,Steiermark,101,746780,1243052,60076.32826,0.013524733,TESSy
Austria,AT,2021-W28,subnational,AT22,Steiermark,288,534988,1243052,43038.26389,0.053832983,TESSy
Austria,AT,2021-W29,subnational,AT22,Steiermark,223,475193,1243052,38227.9261,0.046928301,TESSy
Austria,AT,2021-W30,subnational,AT22,Steiermark,406,468744,1243052,37709.12239,0.086614442,TESSy
Austria,AT,2021-W31,subnational,AT22,Steiermark,382,399965,1243052,32176.04734,0.095508357,TESSy
Austria,AT,2021-W32,subnational,AT22,Steiermark,661,426931,1243052,34345.38539,0.154825955,TESSy
Austria,AT,2021-W33,subnational,AT22,Steiermark,941,438659,1243052,35288.86965,0.214517427,TESSy
Austria,AT,2021-W34,subnational,AT22,Steiermark,957,402683,1243052,32394.70272,0.237655923,TESSy
Austria,AT,2021-W35,subnational,AT22,Steiermark,1075,409094,1243052,32910.44944,0.262775792,TESSy
Austria,AT,2021-W36,subnational,AT22,Steiermark,1322,427235,1243052,34369.84133,0.309431577,TESSy
Austria,AT,2021-W37,subnational,AT22,Steiermark,1452,371922,1243052,29920.0677,0.39040444,TESSy
Austria,AT,2021-W38,subnational,AT22,Steiermark,1180,433156,1243052,34846.16895,0.272419175,TESSy
Austria,AT,2021-W39,subnational,AT22,Steiermark,1652,423696,1243052,34085.13884,0.389902194,TESSy
Austria,AT,2021-W40,subnational,AT22,Steiermark,1904,516305,1243052,41535.26964,0.368774271,TESSy
Austria,AT,2021-W41,subnational,AT22,Steiermark,2097,516346,1243052,41538.56798,0.406123026,TESSy
Austria,AT,2021-W42,subnational,AT22,Steiermark,3149,504722,1243052,40603.45022,0.623907815,TESSy
Austria,AT,2021-W43,subnational,AT22,Steiermark,4198,463713,1243052,37304.39274,0.905301339,TESSy
Austria,AT,2021-W44,subnational,AT22,Steiermark,6572,661610,1243052,53224.64386,0.993334442,TESSy
Austria,AT,2021-W45,subnational,AT22,Steiermark,8029,570277,1243052,45877.16363,1.407912295,TESSy
Austria,AT,2021-W46,subnational,AT22,Steiermark,9618,702316,1243052,56499.32585,1.369469014,TESSy
Austria,AT,2021-W47,subnational,AT22,Steiermark,10081,957605,1243052,77036.60024,1.05273051,TESSy
Austria,AT,2021-W48,subnational,AT22,Steiermark,7294,764933,1243052,61536.68551,0.953547566,TESSy
Austria,AT,2021-W49,subnational,AT22,Steiermark,3902,622831,1243052,50104.98354,0.626494185,TESSy
Austria,AT,2020-W50,subnational,AT31,Oberösterreich,3854,14740,1482095,994.5381369,26.14654003,TESSy
Austria,AT,2020-W51,subnational,AT31,Oberösterreich,2755,13282,1482095,896.1638761,20.74235808,TESSy
Austria,AT,2020-W52,subnational,AT31,Oberösterreich,2503,10991,1482095,741.5853909,22.77317805,TESSy
Austria,AT,2020-W53,subnational,AT31,Oberösterreich,2513,19253,1482095,1299.039535,13.0525113,TESSy
Austria,AT,2021-W01,subnational,AT31,Oberösterreich,2365,12656,1482095,853.9263677,18.68678887,TESSy
Austria,AT,2021-W02,subnational,AT31,Oberösterreich,1664,374652,1482095,25278.54152,0.4441455,TESSy
Austria,AT,2021-W03,subnational,AT31,Oberösterreich,1517,58591,1482095,3953.255358,2.58913485,TESSy
Austria,AT,2021-W04,subnational,AT31,Oberösterreich,1344,167786,1482095,11320.86675,0.801020347,TESSy
Austria,AT,2021-W05,subnational,AT31,Oberösterreich,1252,154864,1482095,10448.99281,0.808451286,TESSy
Austria,AT,2021-W06,subnational,AT31,Oberösterreich,1286,178299,1482095,12030.20049,0.721260355,TESSy
Austria,AT,2021-W07,subnational,AT31,Oberösterreich,1723,218788,1482095,14762.07666,0.787520339,TESSy
Austria,AT,2021-W08,subnational,AT31,Oberösterreich,1940,232853,1482095,15711.07115,0.833143657,TESSy
Austria,AT,2021-W09,subnational,AT31,Oberösterreich,2334,290117,1482095,19574.79109,0.804503011,TESSy
Austria,AT,2021-W10,subnational,AT31,Oberösterreich,2810,297018,1482095,20040.41576,0.946070609,TESSy
Austria,AT,2021-W11,subnational,AT31,Oberösterreich,3079,290706,1482095,19614.53213,1.059145666,TESSy
Austria,AT,2021-W12,subnational,AT31,Oberösterreich,3401,260987,1482095,17609.33004,1.303130041,TESSy
Austria,AT,2021-W13,subnational,AT31,Oberösterreich,3153,253414,1482095,17098.36414,1.244209081,TESSy
Austria,AT,2021-W14,subnational,AT31,Oberösterreich,3012,313021,1482095,21120.17111,0.962235761,TESSy
Austria,AT,2021-W15,subnational,AT31,Oberösterreich,2985,266336,1482095,17970.23808,1.120764748,TESSy
Austria,AT,2021-W16,subnational,AT31,Oberösterreich,2785,275152,1482095,18565.07174,1.01216782,TESSy
Austria,AT,2021-W17,subnational,AT31,Oberösterreich,2227,251143,1482095,16945.1351,0.886745798,TESSy
Austria,AT,2021-W18,subnational,AT31,Oberösterreich,1643,687914,1482095,46414.9734,0.238837994,TESSy
Austria,AT,2021-W19,subnational,AT31,Oberösterreich,1015,551362,1482095,37201.52892,0.184089582,TESSy
Austria,AT,2021-W20,subnational,AT31,Oberösterreich,794,749293,1482095,50556.34086,0.105966558,TESSy
Austria,AT,2021-W21,subnational,AT31,Oberösterreich,561,368872,1482095,24888.55303,0.152085276,TESSy
Austria,AT,2021-W22,subnational,AT31,Oberösterreich,372,1231616,1482095,83099.66635,0.030204219,TESSy
Austria,AT,2021-W23,subnational,AT31,Oberösterreich,239,922101,1482095,62216.05228,0.02591907,TESSy
Austria,AT,2021-W24,subnational,AT31,Oberösterreich,95,897345,1482095,60545.71401,0.010586787,TESSy
Austria,AT,2021-W25,subnational,AT31,Oberösterreich,84,764483,1482095,51581.24142,0.010987818,TESSy
Austria,AT,2021-W26,subnational,AT31,Oberösterreich,71,752463,1482095,50770.22728,0.00943568,TESSy
Austria,AT,2021-W27,subnational,AT31,Oberösterreich,144,747439,1482095,50431.24766,0.019265786,TESSy
Austria,AT,2021-W28,subnational,AT31,Oberösterreich,293,530261,1482095,35777.80102,0.055255808,TESSy
Austria,AT,2021-W29,subnational,AT31,Oberösterreich,380,460484,1482095,31069.80322,0.082521868,TESSy
Austria,AT,2021-W30,subnational,AT31,Oberösterreich,506,507331,1482095,34230.66673,0.099737647,TESSy
Austria,AT,2021-W31,subnational,AT31,Oberösterreich,613,418613,1482095,28244.68067,0.146435968,TESSy
Austria,AT,2021-W32,subnational,AT31,Oberösterreich,1050,536894,1482095,36225.34318,0.19556933,TESSy
Austria,AT,2021-W33,subnational,AT31,Oberösterreich,1628,474015,1482095,31982.76764,0.343449047,TESSy
Austria,AT,2021-W34,subnational,AT31,Oberösterreich,2085,452832,1482095,30553.50703,0.460435658,TESSy
Austria,AT,2021-W35,subnational,AT31,Oberösterreich,2390,487408,1482095,32886.42091,0.490348948,TESSy
Austria,AT,2021-W36,subnational,AT31,Oberösterreich,2853,514986,1482095,34747.16533,0.553995643,TESSy
Austria,AT,2021-W37,subnational,AT31,Oberösterreich,2904,464526,1482095,31342.52528,0.625153382,TESSy
Austria,AT,2021-W38,subnational,AT31,Oberösterreich,2791,485310,1482095,32744.86453,0.57509633,TESSy
Austria,AT,2021-W39,subnational,AT31,Oberösterreich,3003,466460,1482095,31473.01624,0.643785105,TESSy
Austria,AT,2021-W40,subnational,AT31,Oberösterreich,2975,593091,1482095,40017.07043,0.501609365,TESSy
Austria,AT,2021-W41,subnational,AT31,Oberösterreich,3809,577696,1482095,38978.3381,0.659343322,TESSy
Austria,AT,2021-W42,subnational,AT31,Oberösterreich,5778,571320,1482095,38548.13625,1.011342155,TESSy
Austria,AT,2021-W43,subnational,AT31,Oberösterreich,8815,513916,1482095,34674.97023,1.71526086,TESSy
Austria,AT,2021-W44,subnational,AT31,Oberösterreich,14687,906819,1482095,61184.94428,1.619617586,TESSy
Austria,AT,2021-W45,subnational,AT31,Oberösterreich,21143,498126,1482095,33609.58643,4.244508418,TESSy
Austria,AT,2021-W46,subnational,AT31,Oberösterreich,24816,744739,1482095,50249.0731,3.332174091,TESSy
Austria,AT,2021-W47,subnational,AT31,Oberösterreich,18520,1065824,1482095,71913.33889,1.737622722,TESSy
Austria,AT,2021-W48,subnational,AT31,Oberösterreich,10090,828178,1482095,55878.87416,1.218337121,TESSy
Austria,AT,2021-W49,subnational,AT31,Oberösterreich,5455,640808,1482095,43236.63463,0.851269023,TESSy
Austria,AT,2020-W50,subnational,AT32,Salzburg,1630,8078,555221,1454.916151,20.17826195,TESSy
Austria,AT,2020-W51,subnational,AT32,Salzburg,1346,8851,555221,1594.139991,15.20732121,TESSy
Austria,AT,2020-W52,subnational,AT32,Salzburg,1419,6824,555221,1229.06014,20.79425557,TESSy
Austria,AT,2020-W53,subnational,AT32,Salzburg,1934,7127,555221,1283.633004,27.13624246,TESSy
Austria,AT,2021-W01,subnational,AT32,Salzburg,1721,8377,555221,1508.76858,20.54434762,TESSy
Austria,AT,2021-W02,subnational,AT32,Salzburg,1306,19035,555221,3428.364561,6.861045443,TESSy
Austria,AT,2021-W03,subnational,AT32,Salzburg,1194,36141,555221,6509.2999,3.303727069,TESSy
Austria,AT,2021-W04,subnational,AT32,Salzburg,987,45000,555221,8104.880759,2.193333333,TESSy
Austria,AT,2021-W05,subnational,AT32,Salzburg,834,49963,555221,8998.759053,1.669235234,TESSy
Austria,AT,2021-W06,subnational,AT32,Salzburg,677,89405,555221,16102.59698,0.757228343,TESSy
Austria,AT,2021-W07,subnational,AT32,Salzburg,776,82976,555221,14944.67969,0.935210181,TESSy
Austria,AT,2021-W08,subnational,AT32,Salzburg,1000,83252,555221,14994.38962,1.201172344,TESSy
Austria,AT,2021-W09,subnational,AT32,Salzburg,1296,123656,555221,22271.49189,1.048068836,TESSy
Austria,AT,2021-W10,subnational,AT32,Salzburg,1443,130003,555221,23414.6403,1.109974385,TESSy
Austria,AT,2021-W11,subnational,AT32,Salzburg,1616,118793,555221,21395.62445,1.360349516,TESSy
Austria,AT,2021-W12,subnational,AT32,Salzburg,1491,137941,555221,24844.34126,1.080896905,TESSy
Austria,AT,2021-W13,subnational,AT32,Salzburg,1258,143528,555221,25850.60724,0.876484031,TESSy
Austria,AT,2021-W14,subnational,AT32,Salzburg,1066,133078,555221,23968.47381,0.80103398,TESSy
Austria,AT,2021-W15,subnational,AT32,Salzburg,1024,120881,555221,21771.69091,0.847114104,TESSy
Austria,AT,2021-W16,subnational,AT32,Salzburg,1036,84225,555221,15169.63515,1.230038587,TESSy
Austria,AT,2021-W17,subnational,AT32,Salzburg,860,96097,555221,17307.88281,0.894929082,TESSy
Austria,AT,2021-W18,subnational,AT32,Salzburg,506,306507,555221,55204.50415,0.165085952,TESSy
Austria,AT,2021-W19,subnational,AT32,Salzburg,289,245810,555221,44272.46088,0.117570481,TESSy
Austria,AT,2021-W20,subnational,AT32,Salzburg,198,339995,555221,61235.9763,0.058236151,TESSy
Austria,AT,2021-W21,subnational,AT32,Salzburg,123,254445,555221,45827.69744,0.048340506,TESSy
Austria,AT,2021-W22,subnational,AT32,Salzburg,76,347189,555221,62531.67658,0.021890094,TESSy
Austria,AT,2021-W23,subnational,AT32,Salzburg,48,392107,555221,70621.78844,0.012241557,TESSy
Austria,AT,2021-W24,subnational,AT32,Salzburg,51,385192,555221,69376.33843,0.01324015,TESSy
Austria,AT,2021-W25,subnational,AT32,Salzburg,24,335809,555221,60482.04229,0.00714692,TESSy
Austria,AT,2021-W26,subnational,AT32,Salzburg,19,318774,555221,57413.89465,0.005960336,TESSy
Austria,AT,2021-W27,subnational,AT32,Salzburg,35,325385,555221,58604.59169,0.010756488,TESSy
Austria,AT,2021-W28,subnational,AT32,Salzburg,271,233911,555221,42129.35029,0.115856031,TESSy
Austria,AT,2021-W29,subnational,AT32,Salzburg,355,223064,555221,40175.71381,0.159147151,TESSy
Austria,AT,2021-W30,subnational,AT32,Salzburg,292,257836,555221,46438.44523,0.113250283,TESSy
Austria,AT,2021-W31,subnational,AT32,Salzburg,310,233544,555221,42063.25049,0.1327373,TESSy
Austria,AT,2021-W32,subnational,AT32,Salzburg,470,272174,555221,49020.84035,0.172683651,TESSy
Austria,AT,2021-W33,subnational,AT32,Salzburg,517,253478,555221,45653.53256,0.203962474,TESSy
Austria,AT,2021-W34,subnational,AT32,Salzburg,750,239463,555221,43129.31247,0.313200787,TESSy
Austria,AT,2021-W35,subnational,AT32,Salzburg,894,227337,555221,40945.31727,0.393248789,TESSy
Austria,AT,2021-W36,subnational,AT32,Salzburg,1058,218433,555221,39341.63153,0.484359048,TESSy
Austria,AT,2021-W37,subnational,AT32,Salzburg,904,198204,555221,35698.21747,0.45609574,TESSy
Austria,AT,2021-W38,subnational,AT32,Salzburg,760,228361,555221,41129.74833,0.33280639,TESSy
Austria,AT,2021-W39,subnational,AT32,Salzburg,923,202268,555221,36430.17825,0.456325271,TESSy
Austria,AT,2021-W40,subnational,AT32,Salzburg,1028,255122,555221,45949.63087,0.402944474,TESSy
Austria,AT,2021-W41,subnational,AT32,Salzburg,1306,249916,555221,45011.98622,0.522575585,TESSy
Austria,AT,2021-W42,subnational,AT32,Salzburg,2244,264069,555221,47561.06127,0.849777899,TESSy
Austria,AT,2021-W43,subnational,AT32,Salzburg,3283,238657,555221,42984.14505,1.375614375,TESSy
Austria,AT,2021-W44,subnational,AT32,Salzburg,5417,338670,555221,60997.33259,1.599492131,TESSy
Austria,AT,2021-W45,subnational,AT32,Salzburg,8247,308292,555221,55525.99776,2.675061306,TESSy
Austria,AT,2021-W46,subnational,AT32,Salzburg,9315,394873,555221,71119.96844,2.358986307,TESSy
Austria,AT,2021-W47,subnational,AT32,Salzburg,7683,535015,555221,96360.72843,1.436034504,TESSy
Austria,AT,2021-W48,subnational,AT32,Salzburg,3962,309989,555221,55831.64181,1.278109868,TESSy
Austria,AT,2021-W49,subnational,AT32,Salzburg,2096,288452,555221,51952.64588,0.726637361,TESSy
Austria,AT,2020-W50,subnational,AT33,Tirol,1410,12282,754705,1627.390835,11.48021495,TESSy
Austria,AT,2020-W51,subnational,AT33,Tirol,1225,12630,754705,1673.501567,9.699129058,TESSy
Austria,AT,2020-W52,subnational,AT33,Tirol,1175,10060,754705,1332.971161,11.67992048,TESSy
Austria,AT,2020-W53,subnational,AT33,Tirol,1298,9390,754705,1244.194752,13.82321619,TESSy
Austria,AT,2021-W01,subnational,AT33,Tirol,1137,11359,754705,1505.091393,10.00968395,TESSy
Austria,AT,2021-W02,subnational,AT33,Tirol,797,38810,754705,5142.406636,2.053594434,TESSy
Austria,AT,2021-W03,subnational,AT33,Tirol,838,31634,754705,4191.571541,2.649048492,TESSy
Austria,AT,2021-W04,subnational,AT33,Tirol,885,63896,754705,8466.354403,1.385063228,TESSy
